sheet_code,url
5533-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=907844.9805313903,1356876.1755811998,935476.7909145767,1384972.357796074"
4833-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=536427.4479997255,1326420.888662714,563673.0436647338,1354109.892432787"
4933-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=563614.0453446973,1326466.0296039854,590886.0923758774,1354181.0953923196"
4933-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=590801.7508861299,1326535.8618589882,618100.7313330788,1354277.4794156714"
5433-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=853769.1003042579,1328486.1544704018,881353.7938964117,1356510.1841073735"
5533-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=880998.1805679043,1328820.2130396778,908615.1090063401,1356876.1755811998"
5533-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=908233.9180204989,1329179.1785114035,935883.5944553507,1357267.5943081868"
4932-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=554602.852071854,1298805.2123039644,581889.8225909208,1326509.8420698124"
4932-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=581815.4766119833,1298865.5997682284,609128.7109838203,1326596.1392339976"
5432-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=854099.1684732423,1300803.0528440909,881702.1731777112,1328820.2130396778"
5532-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=881353.7938964117,1301130.5469688496,908988.5462954184,1329179.1785114035"
5532-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=908615.1090063401,1301482.4591436298,936282.1241494848,1329563.0838832718"
4832-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=536494.9117542778,1271136.3914173,563788.2593350605,1298822.6523280418"
4932-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=563731.6692918511,1271179.7478540803,591050.4476465236,1298891.1094803708"
5532-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=881702.1731777112,1273441.179838661,909354.2231943442,1301482.4591436298"
5532-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=908988.5462954184,1273786.011921903,936672.3725038737,1301858.8218657982"
4831-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=518352.98459804355,1243479.4473351978,545653.0892804203,1271148.207541585"
4931-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=545613.5667085722,1243506.4208118527,572938.2667866177,1271199.469450181"
4831-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=509274.5797501954,1215834.9447021543,536589.6914408203,1243494.8495318538"
4831-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=536558.7884482803,1215853.7662245296,563897.8200729976,1243537.3084194057"
4730-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=481959.5997489601,1188193.528551989,509289.66937502834,1215838.8579980396"
4830-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=509282.21165644954,1188194.722210307,536619.903300775,1215853.7662245296"
4830-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=536589.6914408203,1188213.1318360213,563950.7888738783,1215895.324265031"
4730-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=472826.8857927439,1160553.7747382661,500179.3739588636,1188204.7761201155"
4830-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=500179.2451933239,1160553.7747382661,527531.6064774634,1188204.5235543065"
4830-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=527509.4989460772,1160564.521061963,554884.459092493,1188237.762326829"
4729-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=459117.84492084285,1132917.1734509994,486503.09591054235,1160578.4347083033"
4729-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=486492.1062506082,1132914.4518212548,513866.1237400151,1160556.5573475063"
4829-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=513855.3950469951,1132917.0434604585,541240.3887360282,1160578.0502947974"
4729-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=445387.9715808513,1105286.0601966905,472805.03680619836,1132957.2198543353"
4729-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=472783.70409802126,1105275.5500409892,500179.1147599264,1132925.2085497447"
4829-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=500178.98246115947,1105275.5500409892,527574.2627067607,1132924.9485685476"
4728-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=436182.79890408204,1077663.363644206,463623.87881009874,1105367.5276274662"
4728-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=463578.9194618548,1077638.2295452955,491046.9685013221,1105367.5276274662"
4828-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=491039.9404845043,1077637.0595373446,518455.8468628911,1105280.0745324632"
4928-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=593380.7872219158,1050112.7190668783,620904.2038923834,1083852.6500834199"
4928-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=555002.742821596,1050038.2160507403,582489.0822023894,1083501.6387751314"
4628-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=417868.3597798019,1050038.7581941872,445346.47078775027,1077728.627129323"
4728-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=445305.9709082702,1050008.984853543,472762.88827041927,1077702.3048520475"
4728-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=472742.5895256237,1049998.970450042,500178.8484995508,1077647.3222180963"
4828-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=500178.7126776553,1049998.970450042,527614.8377103276,1077647.0548390378"
4627-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=423301.174716744,1022392.7153698008,450793.6930653425,1050076.8042683236"
4727-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=450758.19588081184,1022367.5445127764,478230.17274598405,1050031.222257504"
4727-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=478214.3206422993,1022361.2728186459,505670.04794672126,1050005.4011842858"
4827-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=505666.2565704831,1022361.6304470923,533125.8770392031,1050013.0337479233"
4927-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=555051.4618697913,1022399.5115411241,588039.8994183498,1050099.7050506605"
4927-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=587977.1045680677,1022431.1756351644,619160.2735107518,1050183.9141242215"
4627-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=417751.76510698715,994761.74251196,445266.5441675435,1022448.3435653717"
4727-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=445228.1548564278,994733.472524137,472722.80826589314,1022400.0610578024"
4727-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=472703.5448935109,994723.956682575,500178.57519805484,1022371.0383424637"
4827-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=500178.4358633699,994723.956682575,527653.3287113269,1022370.6580858917"
4827-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=527634.344009132,994733.1940860569,555127.8862852358,1022399.5115411241"
4927-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=555090.6135465928,994760.7627399311,582604.2856259545,1022412.1450106837"
4927-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=582522.8187926599,994807.5104286796,610079.6735953914,1022514.7821322024"
4626-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=417695.80462978606,967123.7927956564,445228.1548564278,994808.7692469204"
4726-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=445190.8038769048,967096.2777376876,472703.5448935109,994761.74251196"
4726-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=472684.7997107872,967087.0122810841,500178.4358633699,994733.472524137"
4826-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=500178.2948762474,967087.0122810841,527671.7918182585,994733.1940860569"
4826-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=527653.3287113269,967095.9956244574,555165.7931819933,994760.7627399311"
4926-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=555127.8862852358,967123.2285660801,582660.801612799,994807.5104286796"
4926-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=582604.2856259545,967168.7136038842,610157.3196562416,994873.0123713562"
4626-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=390126.80426566716,939530.706131459,417695.80462978606,967233.58371955"
4626-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=417641.40352759376,939486.2018477407,445190.8038769048,967169.5599560416"
4726-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=445154.491630964,939459.4438220917,472684.7997107872,967123.7927956564"
4726-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=472666.5731200711,939450.4294532906,500178.2948762474,967096.2777376876"
4826-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=500178.1520393703,939450.4294532906,527689.732933496,967095.9956244574"
4826-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=527671.7918182585,939459.1580397681,555201.8198472693,967123.2285660801"
4926-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=555165.7931819933,939485.6302796132,582714.9171257039,967168.7136038842"
4926-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=582660.801612799,939529.8487705608,610229.5292140143,967232.4552354704"
5026-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=610157.3196562416,939591.8177100006,637746.1605576236,967314.4591580939"
4625-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=417588.562702093,911848.9599069117,445154.491630964,939530.706131459"
4725-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=445119.21902063896,911822.960816176,472666.5731200711,939486.2018477407"
4725-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=472648.86532372143,911814.198238154,500178.1520393703,939459.4438220917"
4825-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=500178.00755544374,911814.198238154,527707.1515600936,939459.1580397681"
4825-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=527689.732933496,911822.6713711009,555236.803382123,939485.6302796132"
4925-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=555201.8198472693,911848.3810129076,582767.4688662007,939529.8487705608"
4925-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=582714.9171257039,911891.3295611186,610299.6540571854,939591.8177100006"
5025-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=610229.5292140143,911951.5211129206,637833.8652001501,939671.5427949802"
4625-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=417537.2830549732,884212.0568117144,445119.21902063896,911892.1979117476"
4725-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=445084.98644797003,884186.818658618,472648.86532372143,911848.9599069117"
4725-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=472631.67672413384,884178.3085744889,500178.00755544374,911822.960816176"
4825-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=500177.861227219,884178.3085744889,527724.0476011347,911822.6713711009"
4825-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=527707.1515600936,884186.5255574016,555270.7433899916,911848.3810129076"
4925-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=555236.803382123,884211.4706050627,582818.4559380739,911891.3295611186"
4925-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=582767.4688662007,884253.1459148225,610367.693089894,911951.5211129206"
5025-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=610299.6540571854,884311.5555836568,637918.9624901537,912028.961265144"
5025-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=637833.8652001501,884386.7049081852,665472.7721837831,912123.6574142597"
4624-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=417487.565587958,856575.4827005516,445084.98644797003,884254.0252353399"
4724-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=445051.79471502424,856551.007387943,472631.67672413384,884212.0568117144"
